experiment,well,exclude,sample,assay,role,cq,copies,thresholdSetting,thresholdCq,baselineSetting,baselineStart,baselineEnd
samples-template-urolepis_Aug11_2021_032345PM,F3,Excluded,MG27/02 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug11_2021_032345PM,F4,Excluded,MG28/01 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug11_2021_032345PM,F5,Excluded,MG28/03 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug11_2021_032345PM,F6,,MG29/02 (1:5),urolepis,Unknown,38.0542413833856,0.380965381005824,Auto,0.287,Auto,3,31
samples-template-urolepis_Aug11_2021_032345PM,F7,Excluded,field control 27/10 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug11_2021_032345PM,F8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,A1,,MG30/01 (1:5),urolepis,Unknown,34.5948806474085,3.82986048692096,Auto,0.287,Auto,3,27
samples-template-urolepis_Aug12_2021_064013PM,A2,,MG30/03 (1:5),urolepis,Unknown,35.5474469181169,2.02857601828007,Auto,0.287,Auto,3,28
samples-template-urolepis_Aug12_2021_064013PM,A3,,MG31/02 (1:5),urolepis,Unknown,39.9646534572075,0.106505617301035,Auto,0.287,Auto,3,31
samples-template-urolepis_Aug12_2021_064013PM,A4,Excluded,MG32/01 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,A5,Excluded,MG32/03 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,A6,Excluded,MG33/02 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,A7,,MG34/01 (1:5),urolepis,Unknown,35.8449601866233,1.66337939763665,Auto,0.287,Auto,3,29
samples-template-urolepis_Aug12_2021_064013PM,A8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,B1,,MG30/01 (1:5),urolepis,Unknown,34.0674149458794,5.44512885712084,Auto,0.287,Auto,3,27
samples-template-urolepis_Aug12_2021_064013PM,B2,,MG30/03 (1:5),urolepis,Unknown,34.6774256811524,3.6246558595805,Auto,0.287,Auto,3,28
samples-template-urolepis_Aug12_2021_064013PM,B3,,MG31/02 (1:5),urolepis,Unknown,,,Auto,0.287,Auto,3,32
samples-template-urolepis_Aug12_2021_064013PM,B4,,MG32/01 (1:5),urolepis,Unknown,36.0611469429368,1.43997342047943,Auto,0.287,Auto,3,29
samples-template-urolepis_Aug12_2021_064013PM,B5,,MG32/03 (1:5),urolepis,Unknown,,,Auto,0.287,Auto,3,34
samples-template-urolepis_Aug12_2021_064013PM,B6,Excluded,MG33/02 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,B7,Excluded,MG34/01 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,B8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,C1,,MG30/01 (1:5),urolepis,Unknown,33.558593475201,7.64595056125098,Auto,0.287,Auto,3,28
samples-template-urolepis_Aug12_2021_064013PM,C2,,MG30/03 (1:5),urolepis,Unknown,33.8512070972575,6.29000680189947,Auto,0.287,Auto,3,26
samples-template-urolepis_Aug12_2021_064013PM,C3,,MG31/02 (1:5),urolepis,Unknown,36.0702278254046,1.43127612691777,Auto,0.287,Auto,3,26
samples-template-urolepis_Aug12_2021_064013PM,C4,,MG32/01 (1:5),urolepis,Unknown,39.2423487976047,0.172444505905909,Auto,0.287,Auto,3,28
samples-template-urolepis_Aug12_2021_064013PM,C5,,MG32/03 (1:5),urolepis,Unknown,36.9652836083586,0.787761141814054,Auto,0.287,Auto,3,32
samples-template-urolepis_Aug12_2021_064013PM,C6,Excluded,MG33/02 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,C7,,MG34/01 (1:5),urolepis,Unknown,40.8363276372933,0.059541271740523,Auto,0.287,Auto,3,33
samples-template-urolepis_Aug12_2021_064013PM,C8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,D1,Excluded,MG30/02 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,D2,Excluded,MG31/01 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,D3,Excluded,MG31/03 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,D4,Excluded,MG32/02 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,D5,Excluded,MG33/01 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,D6,Excluded,MG33/03 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,D7,,MG34/02 (1:5),urolepis,Unknown,34.5721217530357,3.88845430078211,Auto,0.287,Auto,3,30
samples-template-urolepis_Aug12_2021_064013PM,D8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,E1,,MG30/02 (1:5),urolepis,Unknown,35.2410723799463,2.4886205023184,Auto,0.287,Auto,3,26
samples-template-urolepis_Aug12_2021_064013PM,E2,,MG31/01 (1:5),urolepis,Unknown,,,Auto,0.287,Auto,3,33
samples-template-urolepis_Aug12_2021_064013PM,E3,,MG31/03 (1:5),urolepis,Unknown,37.9827786912525,0.399568042809128,Auto,0.287,Auto,3,30
samples-template-urolepis_Aug12_2021_064013PM,E4,Excluded,MG32/02 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,E5,Excluded,MG33/01 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,E6,Excluded,MG33/03 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,E7,,MG34/02 (1:5),urolepis,Unknown,34.9903125719663,2.94179588192242,Auto,0.287,Auto,3,29
samples-template-urolepis_Aug12_2021_064013PM,E8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,F1,,MG30/02 (1:5),urolepis,Unknown,34.5376361322271,3.9789518728988,Auto,0.287,Auto,3,27
samples-template-urolepis_Aug12_2021_064013PM,F2,,MG31/01 (1:5),urolepis,Unknown,38.1105155206328,0.366928066477638,Auto,0.287,Auto,3,27
samples-template-urolepis_Aug12_2021_064013PM,F3,,MG31/03 (1:5),urolepis,Unknown,40.3663893056823,0.081465856721541,Auto,0.287,Auto,3,33
samples-template-urolepis_Aug12_2021_064013PM,F4,Excluded,MG32/02 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,F5,Excluded,MG33/01 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,F6,Excluded,MG33/03 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug12_2021_064013PM,F7,,MG34/02 (1:5),urolepis,Unknown,33.8675800581935,6.22167465756714,Auto,0.287,Auto,3,29
samples-template-urolepis_Aug12_2021_064013PM,F8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,A1,,11.06.19/01 (1:1),urolepis,Unknown,35.9264767960062,1.57533569501648,Auto,0.287,Auto,3,31
samples-template-urolepis_Aug18_2021_025235PM,A2,Excluded,12.06.19/04 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,A3,Excluded,12.06.19/06 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,A4,Excluded,12.06.19/17 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,A5,Excluded,13.06.19/05 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,A6,Excluded,13.06.19/07 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,A7,,13.06.19/20 (1:1),urolepis,Unknown,33.3766954439921,8.63244238430174,Auto,0.287,Auto,3,29
samples-template-urolepis_Aug18_2021_025235PM,A8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,B1,Excluded,11.06.19/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,B2,Excluded,12.06.19/04 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,B3,Excluded,12.06.19/06 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,B4,Excluded,12.06.19/17 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,B5,Excluded,13.06.19/05 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,B6,Excluded,13.06.19/07 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,B7,,13.06.19/20 (1:1),urolepis,Unknown,34.1158760886113,5.27190139458964,Auto,0.287,Auto,3,30
samples-template-urolepis_Aug18_2021_025235PM,B8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,C1,Excluded,11.06.19/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,C2,Excluded,12.06.19/04 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,C3,Excluded,12.06.19/06 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,C4,Excluded,12.06.19/17 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,C5,Excluded,13.06.19/05 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,C6,Excluded,13.06.19/07 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,C7,,13.06.19/20 (1:1),urolepis,Unknown,34.1035158330954,5.3155532808565,Auto,0.287,Auto,3,30
samples-template-urolepis_Aug18_2021_025235PM,C8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,D1,Excluded,11.06.19/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,D2,Excluded,12.06.19/05 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,D3,Excluded,12.06.19/07 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,D4,Excluded,12.06.19/18 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,D5,Excluded,13.06.19/06 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,D6,,13.06.19/19 (1:1),urolepis,Unknown,34.4593102859348,4.19239713271239,Auto,0.287,Auto,3,30
samples-template-urolepis_Aug18_2021_025235PM,D7,,13.06.19/22 (1:1),urolepis,Unknown,35.3759962380899,2.27439833042754,Auto,0.287,Auto,3,32
samples-template-urolepis_Aug18_2021_025235PM,D8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,E1,Excluded,11.06.19/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,E2,Excluded,12.06.19/05 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,E3,Excluded,12.06.19/07 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,E4,Excluded,12.06.19/18 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,E5,Excluded,13.06.19/06 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,E6,,13.06.19/19 (1:1),urolepis,Unknown,34.4767828521201,4.14381161653506,Auto,0.287,Auto,3,29
samples-template-urolepis_Aug18_2021_025235PM,E7,,13.06.19/22 (1:1),urolepis,Unknown,36.0588805904491,1.44215226757263,Auto,0.287,Auto,3,31
samples-template-urolepis_Aug18_2021_025235PM,E8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,F1,Excluded,11.06.19/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,F2,,12.06.19/05 (1:1),urolepis,Unknown,34.1127537730911,5.28289431099583,Auto,0.287,Auto,3,31
samples-template-urolepis_Aug18_2021_025235PM,F3,Excluded,12.06.19/07 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,F4,Excluded,12.06.19/18 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,F5,Excluded,13.06.19/06 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug18_2021_025235PM,F6,,13.06.19/19 (1:1),urolepis,Unknown,33.6220256454373,7.32913926080065,Auto,0.287,Auto,3,30
samples-template-urolepis_Aug18_2021_025235PM,F7,,13.06.19/22 (1:1),urolepis,Unknown,34.954443235371,3.01304163801898,Auto,0.287,Auto,3,29
samples-template-urolepis_Aug18_2021_025235PM,F8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,A1,,17.06.19/02 (1:1),urolepis,Unknown,35.131815936671,2.6767886143435,Auto,0.287,Auto,3,32
samples-template-urolepis_Aug19_2021_041047PM,A2,Excluded,17.06.19/07 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,A3,Excluded,MG01/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,A4,Excluded,MG02/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,A5,Excluded,MG04/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,A6,,MG06/01 (1:1),urolepis,Unknown,30.3129379754874,66.6516749569503,Auto,0.287,Auto,3,27
samples-template-urolepis_Aug19_2021_041047PM,A7,,MG06/03 (1:1),urolepis,Unknown,29.3596017455671,125.900025673881,Auto,0.287,Auto,3,26
samples-template-urolepis_Aug19_2021_041047PM,A8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,B1,Excluded,17.06.19/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,B2,Excluded,17.06.19/07 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,B3,Excluded,MG01/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,B4,Excluded,MG02/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,B5,Excluded,MG04/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,B6,,MG06/01 (1:1),urolepis,Unknown,30.6633416251585,52.7578284016772,Auto,0.287,Auto,3,27
samples-template-urolepis_Aug19_2021_041047PM,B7,,MG06/03 (1:1),urolepis,Unknown,29.3863955724333,123.669530679099,Auto,0.287,Auto,3,26
samples-template-urolepis_Aug19_2021_041047PM,B8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,C1,Excluded,17.06.19/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,C2,Excluded,17.06.19/07 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,C3,Excluded,MG01/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,C4,Excluded,MG02/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,C5,Excluded,MG04/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,C6,,MG06/01 (1:1),urolepis,Unknown,30.6479367747465,53.3028257980861,Auto,0.287,Auto,3,27
samples-template-urolepis_Aug19_2021_041047PM,C7,,MG06/03 (1:1),urolepis,Unknown,29.6635003982296,102.795897178244,Auto,0.287,Auto,3,26
samples-template-urolepis_Aug19_2021_041047PM,C8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,D1,Excluded,17.06.19/04 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,D2,Excluded,MG01/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,D3,Excluded,MG01/03 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,D4,Excluded,MG02/03 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,D5,Excluded,MG04/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,D6,,MG06/02 (1:1),urolepis,Unknown,30.2589910869284,69.0941633798756,Auto,0.287,Auto,3,27
samples-template-urolepis_Aug19_2021_041047PM,D7,Excluded,MG07/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,D8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,E1,Excluded,17.06.19/04 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,E2,Excluded,MG01/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,E3,Excluded,MG01/03 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,E4,,MG02/03 (1:1),urolepis,Unknown,37.1176216331165,0.71163437175137,Auto,0.287,Auto,3,12
samples-template-urolepis_Aug19_2021_041047PM,E5,Excluded,MG04/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,E6,,MG06/02 (1:1),urolepis,Unknown,30.4524058979699,60.7298693735118,Auto,0.287,Auto,3,27
samples-template-urolepis_Aug19_2021_041047PM,E7,Excluded,MG07/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,E8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,F1,Excluded,17.06.19/04 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,F2,Excluded,MG01/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,F3,Excluded,MG01/03 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,F4,,MG02/03 (1:1),urolepis,Unknown,35.1382002958282,2.66541173143954,Auto,0.287,Auto,3,24
samples-template-urolepis_Aug19_2021_041047PM,F5,Excluded,MG04/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,F6,,MG06/02 (1:1),urolepis,Unknown,30.4164074752756,62.2060099346402,Auto,0.287,Auto,3,27
samples-template-urolepis_Aug19_2021_041047PM,F7,Excluded,MG07/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug19_2021_041047PM,F8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,A1,,MG07/03 (1:1),urolepis,Unknown,35.971649729393,1.52856861949964,Auto,0.287,Auto,3,29
samples-template-urolepis_Aug20_2021_035205PM,A2,Excluded,MG08/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,A3,Excluded,MG09/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,A4,Excluded,MG15/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,A5,,MG23/02 (1:1),urolepis,Unknown,31.31262927433,34.2109895870258,Auto,0.287,Auto,3,28
samples-template-urolepis_Aug20_2021_035205PM,A6,Excluded,MG27/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,A7,,MG34/03 (1:5),urolepis,Unknown,31.8602866049858,23.7405190516284,Auto,0.287,Auto,3,28
samples-template-urolepis_Aug20_2021_035205PM,A8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,B1,Excluded,MG07/03 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,B2,Excluded,MG08/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,B3,Excluded,MG09/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,B4,Excluded,MG15/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,B5,,MG23/02 (1:1),urolepis,Unknown,31.1147024985262,39.0401902958617,Auto,0.287,Auto,3,28
samples-template-urolepis_Aug20_2021_035205PM,B6,Excluded,MG27/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,B7,,MG34/03 (1:5),urolepis,Unknown,32.6946378008594,13.6065985848276,Auto,0.287,Auto,3,28
samples-template-urolepis_Aug20_2021_035205PM,B8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,C1,,MG07/03 (1:1),urolepis,Unknown,35.2774614952317,2.42893268509941,Auto,0.287,Auto,3,30
samples-template-urolepis_Aug20_2021_035205PM,C2,Excluded,MG08/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,C3,Excluded,MG09/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,C4,Excluded,MG15/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,C5,,MG23/02 (1:1),urolepis,Unknown,31.6087131891985,28.0788813344169,Auto,0.287,Auto,3,28
samples-template-urolepis_Aug20_2021_035205PM,C6,Excluded,MG27/02 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,C7,,MG34/03 (1:5),urolepis,Unknown,32.2620329674007,18.15893101921,Auto,0.287,Auto,3,29
samples-template-urolepis_Aug20_2021_035205PM,C8,Excluded,urolepis-synthetic,urolepis,Standard,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,D1,Excluded,MG08/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,D2,Excluded,MG09/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,D3,Excluded,MG09/03 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,D4,,MG23/01 (1:1),urolepis,Unknown,31.1739820654728,37.5263710247048,Auto,0.287,Auto,3,28
samples-template-urolepis_Aug20_2021_035205PM,D5,Excluded,MG27/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,D6,Excluded,MG27/03 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,D7,Excluded,field control 30/10 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,D8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,E1,,MG08/01 (1:1),urolepis,Unknown,36.2550541361782,1.26523966912947,Auto,0.287,Auto,3,30
samples-template-urolepis_Aug20_2021_035205PM,E2,Excluded,MG09/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,E3,Excluded,MG09/03 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,E4,,MG23/01 (1:1),urolepis,Unknown,31.5346766375556,29.5005947908838,Auto,0.287,Auto,3,29
samples-template-urolepis_Aug20_2021_035205PM,E5,Excluded,MG27/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,E6,Excluded,MG27/03 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,E7,Excluded,field control 30/10 (1:5),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,E8,Excluded,,urolepis,NTC,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,F1,Excluded,MG08/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,F2,Excluded,MG09/01 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,F3,Excluded,MG09/03 (1:1),urolepis,Unknown,,,Auto,,Auto,,
samples-template-urolepis_Aug20_2021_035205PM,F4,,MG23/01 (1:1),urolepis,Unknown,30.4230375773616,61.9314678749099,Auto,0.287,Auto,3,28
